"","EOO","AOO","Nbe_unique_occ.","Nbe_subPop","Nbe_loc","Nbe_loc_PA","Category_CriteriaB","Category_code","Ratio_occ_within_PA","Category_AOO","Category_EOO"
"Anodonthyla moramora","799.343","36","13","4","4","2","EN","EN B1a+B2a","75","EN","EN"
